KH,33401,HH,M,2000-01-01T07:00:00+07:00,5.19,m     , O
KH,33401,HH,M,2005-02-20T07:00:00+07:00,2.05,m     , O
KH,33401,HH,M,2005-02-21T07:00:00+07:00,2.03,m     , O
KH,33401,HH,M,2005-02-22T07:00:00+07:00,2.02,m     , O
KH,33401,HH,M,2005-02-23T07:00:00+07:00,2,m     , O
KH,33401,HH,M,2005-02-24T07:00:00+07:00,1.98,m     , O
KH,33401,HH,M,2005-02-25T07:00:00+07:00,1.98,m     , O
KH,33401,HH,M,2005-02-26T07:00:00+07:00,1.97,m     , O
KH,33401,HH,M,2005-02-27T07:00:00+07:00,1.96,m     , O
KH,33401,HH,M,2005-02-28T07:00:00+07:00,1.94,m     , O
KH,33401,HH,M,2005-03-01T07:00:00+07:00,1.92,m     , O
KH,33401,HH,M,2005-03-02T07:00:00+07:00,1.9,m     , O
KH,33401,HH,M,2005-03-03T07:00:00+07:00,1.94,m     , O
KH,33401,HH,M,2005-03-04T07:00:00+07:00,2,m     , O
KH,33401,HH,M,2005-03-05T07:00:00+07:00,2.1,m     , O
KH,33401,HH,M,2005-03-06T07:00:00+07:00,2.2,m     , O
KH,33401,HH,M,2005-03-07T07:00:00+07:00,2.24,m     , O
KH,33401,HH,M,2005-03-08T07:00:00+07:00,2.08,m     , O
KH,33401,HH,M,2005-03-09T07:00:00+07:00,1.96,m     , O
KH,33401,HH,M,2005-03-10T07:00:00+07:00,1.92,m     , O
KH,33401,HH,M,2005-03-11T07:00:00+07:00,1.9,m     , O
KH,33401,HH,M,2005-03-12T07:00:00+07:00,1.9,m     , O
KH,33401,HH,M,2005-03-13T07:00:00+07:00,1.9,m     , O
KH,33401,HH,M,2005-03-14T07:00:00+07:00,1.89,m     , O
KH,33401,HH,M,2005-03-15T07:00:00+07:00,1.92,m     , O
KH,33401,HH,M,2005-03-16T07:00:00+07:00,1.94,m     , O
KH,33401,HH,M,2005-03-17T07:00:00+07:00,1.94,m     , O
KH,33401,HH,M,2005-03-18T07:00:00+07:00,1.94,m     , O
KH,33401,HH,M,2005-03-19T07:00:00+07:00,1.94,m     , O
KH,33401,HH,M,2005-03-20T07:00:00+07:00,1.9,m     , O
KH,33401,HH,M,2005-03-21T07:00:00+07:00,1.84,m     , O
KH,33401,HH,M,2005-03-22T07:00:00+07:00,1.71,m     , O
KH,33401,HH,M,2005-03-23T07:00:00+07:00,1.64,m     , O
KH,33401,HH,M,2005-03-24T07:00:00+07:00,1.64,m     , O
KH,33401,HH,M,2005-03-25T07:00:00+07:00,1.67,m     , O
KH,33401,HH,M,2005-03-26T07:00:00+07:00,1.77,m     , O
KH,33401,HH,M,2005-03-27T07:00:00+07:00,1.82,m     , O
KH,33401,HH,M,2005-03-28T07:00:00+07:00,1.79,m     , O
KH,33401,HH,M,2005-03-29T07:00:00+07:00,1.72,m     , O
KH,33401,HH,M,2005-03-30T07:00:00+07:00,1.74,m     , O
KH,33401,HH,M,2005-03-31T07:00:00+07:00,1.79,m     , O
KH,33401,HH,M,2005-04-01T07:00:00+07:00,1.86,m     , O
KH,33401,HH,M,2005-04-02T07:00:00+07:00,1.92,m     , O
KH,33401,HH,M,2005-04-03T07:00:00+07:00,2,m     , O
KH,33401,HH,M,2005-04-04T07:00:00+07:00,2.05,m     , O
KH,33401,HH,M,2005-04-05T07:00:00+07:00,2.04,m     , O
KH,33401,HH,M,2005-04-06T07:00:00+07:00,2,m     , O
KH,33401,HH,M,2005-04-07T07:00:00+07:00,1.92,m     , O
KH,33401,HH,M,2005-04-08T07:00:00+07:00,1.92,m     , O
KH,33401,HH,M,2005-04-09T07:00:00+07:00,1.92,m     , O
KH,33401,HH,M,2005-04-10T07:00:00+07:00,1.82,m     , O
KH,33401,HH,M,2005-04-11T07:00:00+07:00,1.76,m     , O
KH,33401,HH,M,2005-04-12T07:00:00+07:00,1.73,m     , O
KH,33401,HH,M,2005-04-13T07:00:00+07:00,1.7,m     , O
KH,33401,HH,M,2005-04-14T07:00:00+07:00,1.68,m     , O
KH,33401,HH,M,2005-04-15T07:00:00+07:00,1.72,m     , O
KH,33401,HH,M,2005-04-16T07:00:00+07:00,1.76,m     , O
KH,33401,HH,M,2005-04-17T07:00:00+07:00,1.81,m     , O
KH,33401,HH,M,2005-04-18T07:00:00+07:00,1.82,m     , O
KH,33401,HH,M,2005-04-19T07:00:00+07:00,1.72,m     , O
KH,33401,HH,M,2005-04-20T07:00:00+07:00,1.65,m     , O
KH,33401,HH,M,2005-04-21T07:00:00+07:00,1.66,m     , O
KH,33401,HH,M,2005-04-22T07:00:00+07:00,1.68,m     , O
KH,33401,HH,M,2005-04-23T07:00:00+07:00,1.7,m     , O
KH,33401,HH,M,2005-04-24T07:00:00+07:00,1.67,m     , O
KH,33401,HH,M,2005-04-25T07:00:00+07:00,1.68,m     , O
KH,33401,HH,M,2005-04-26T07:00:00+07:00,1.7,m     , O
KH,33401,HH,M,2005-04-27T07:00:00+07:00,1.74,m     , O
KH,33401,HH,M,2005-04-28T07:00:00+07:00,1.8,m     , O
KH,33401,HH,M,2005-04-29T07:00:00+07:00,1.86,m     , O
KH,33401,HH,M,2005-04-30T07:00:00+07:00,1.85,m     , O
KH,33401,HH,M,2005-05-01T07:00:00+07:00,1.82,m     , O
KH,33401,HH,M,2005-05-02T07:00:00+07:00,1.76,m     , O
KH,33401,HH,M,2005-05-03T07:00:00+07:00,1.68,m     , O
KH,33401,HH,M,2005-05-04T07:00:00+07:00,1.62,m     , O
KH,33401,HH,M,2005-05-05T07:00:00+07:00,1.6,m     , O
KH,33401,HH,M,2005-05-06T07:00:00+07:00,1.58,m     , O
KH,33401,HH,M,2005-05-07T07:00:00+07:00,1.54,m     , O
KH,33401,HH,M,2005-05-08T07:00:00+07:00,1.51,m     , O
KH,33401,HH,M,2005-05-09T07:00:00+07:00,1.54,m     , O
KH,33401,HH,M,2005-05-10T07:00:00+07:00,1.62,m     , O
KH,33401,HH,M,2005-05-11T07:00:00+07:00,1.68,m     , O
KH,33401,HH,M,2005-05-12T07:00:00+07:00,1.69,m     , O
KH,33401,HH,M,2005-05-13T07:00:00+07:00,1.72,m     , O
KH,33401,HH,M,2005-05-14T07:00:00+07:00,1.67,m     , O
KH,33401,HH,M,2005-05-15T07:00:00+07:00,1.6,m     , O
KH,33401,HH,M,2005-05-16T07:00:00+07:00,1.55,m     , O
KH,33401,HH,M,2005-05-17T07:00:00+07:00,1.46,m     , O
KH,33401,HH,M,2005-05-18T07:00:00+07:00,1.39,m     , O
KH,33401,HH,M,2005-05-19T07:00:00+07:00,1.35,m     , O
KH,33401,HH,M,2005-05-20T07:00:00+07:00,1.38,m     , O
KH,33401,HH,M,2005-05-21T07:00:00+07:00,1.44,m     , O
KH,33401,HH,M,2005-05-22T07:00:00+07:00,1.42,m     , O
KH,33401,HH,M,2005-05-23T07:00:00+07:00,1.48,m     , O
KH,33401,HH,M,2005-05-24T07:00:00+07:00,1.62,m     , O
KH,33401,HH,M,2005-05-25T07:00:00+07:00,1.76,m     , O
KH,33401,HH,M,2005-05-26T07:00:00+07:00,1.88,m     , O
KH,33401,HH,M,2005-05-27T07:00:00+07:00,1.96,m     , O
KH,33401,HH,M,2005-05-28T07:00:00+07:00,2,m     , O
KH,33401,HH,M,2005-05-29T07:00:00+07:00,2.03,m     , O
KH,33401,HH,M,2005-05-30T07:00:00+07:00,2.08,m     , O
KH,33401,HH,M,2005-05-31T07:00:00+07:00,2.08,m     , O
KH,33401,HH,M,2005-06-01T07:00:00+07:00,2,m     , O
KH,33401,HH,M,2005-06-02T07:00:00+07:00,1.91,m     , O
KH,33401,HH,M,2005-06-03T07:00:00+07:00,1.86,m     , O
KH,33401,HH,M,2005-06-04T07:00:00+07:00,1.85,m     , O
KH,33401,HH,M,2005-06-05T07:00:00+07:00,1.84,m     , O
KH,33401,HH,M,2005-06-06T07:00:00+07:00,1.84,m     , O
KH,33401,HH,M,2005-06-07T07:00:00+07:00,1.78,m     , O
KH,33401,HH,M,2005-06-08T07:00:00+07:00,1.82,m     , O
KH,33401,HH,M,2005-06-09T07:00:00+07:00,1.86,m     , O
KH,33401,HH,M,2005-06-10T07:00:00+07:00,1.94,m     , O
KH,33401,HH,M,2005-06-11T07:00:00+07:00,2.02,m     , O
KH,33401,HH,M,2005-06-12T07:00:00+07:00,2.07,m     , O
KH,33401,HH,M,2005-06-13T07:00:00+07:00,2.09,m     , O
KH,33401,HH,M,2005-06-14T07:00:00+07:00,2.08,m     , O
KH,33401,HH,M,2005-06-15T07:00:00+07:00,2.06,m     , O
KH,33401,HH,M,2005-06-16T07:00:00+07:00,2.04,m     , O
KH,33401,HH,M,2005-06-17T07:00:00+07:00,2.06,m     , O
KH,33401,HH,M,2005-06-18T07:00:00+07:00,2.16,m     , O
KH,33401,HH,M,2005-06-19T07:00:00+07:00,2.33,m     , O
KH,33401,HH,M,2005-06-20T07:00:00+07:00,2.47,m     , O
KH,33401,HH,M,2005-06-21T07:00:00+07:00,2.53,m     , O
KH,33401,HH,M,2005-06-22T07:00:00+07:00,2.62,m     , O
KH,33401,HH,M,2005-06-23T07:00:00+07:00,2.79,m     , O
KH,33401,HH,M,2005-06-24T07:00:00+07:00,3.04,m     , O
KH,33401,HH,M,2005-06-25T07:00:00+07:00,3.21,m     , O
KH,33401,HH,M,2005-06-26T07:00:00+07:00,3.29,m     , O
KH,33401,HH,M,2005-06-27T07:00:00+07:00,3.28,m     , O
KH,33401,HH,M,2005-06-28T07:00:00+07:00,3.26,m     , O
KH,33401,HH,M,2005-06-29T07:00:00+07:00,3.32,m     , O
KH,33401,HH,M,2005-06-30T07:00:00+07:00,3.5,m     , O
KH,33401,HH,M,2005-07-01T07:00:00+07:00,3.8,m     , O
KH,33401,HH,M,2005-07-02T07:00:00+07:00,4.12,m     , O
KH,33401,HH,M,2005-07-03T07:00:00+07:00,4.38,m     , O
KH,33401,HH,M,2005-07-04T07:00:00+07:00,4.89,m     , O
KH,33401,HH,M,2005-07-05T07:00:00+07:00,5.18,m     , O
KH,33401,HH,M,2005-07-06T07:00:00+07:00,5.42,m     , O
KH,33401,HH,M,2005-07-07T07:00:00+07:00,5.56,m     , O
KH,33401,HH,M,2005-07-08T07:00:00+07:00,5.66,m     , O
KH,33401,HH,M,2005-07-09T07:00:00+07:00,5.7,m     , O
KH,33401,HH,M,2005-07-10T07:00:00+07:00,5.7,m     , O
KH,33401,HH,M,2005-07-11T07:00:00+07:00,5.66,m     , O
KH,33401,HH,M,2005-07-12T07:00:00+07:00,5.55,m     , O
KH,33401,HH,M,2005-07-13T07:00:00+07:00,5.42,m     , O
KH,33401,HH,M,2005-07-14T07:00:00+07:00,5.32,m     , O
KH,33401,HH,M,2005-07-15T07:00:00+07:00,5.22,m     , O
KH,33401,HH,M,2005-07-16T07:00:00+07:00,5.1,m     , O
KH,33401,HH,M,2005-07-17T07:00:00+07:00,4.96,m     , O
KH,33401,HH,M,2005-07-18T07:00:00+07:00,4.82,m     , O
KH,33401,HH,M,2005-07-19T07:00:00+07:00,4.72,m     , O
KH,33401,HH,M,2005-07-20T07:00:00+07:00,4.66,m     , O
KH,33401,HH,M,2005-07-21T07:00:00+07:00,4.56,m     , O
KH,33401,HH,M,2005-07-22T07:00:00+07:00,4.46,m     , O
KH,33401,HH,M,2005-07-23T07:00:00+07:00,4.4,m     , O
KH,33401,HH,M,2005-07-24T07:00:00+07:00,4.37,m     , O
KH,33401,HH,M,2005-07-25T07:00:00+07:00,4.39,m     , O
KH,33401,HH,M,2005-07-26T07:00:00+07:00,4.56,m     , O
KH,33401,HH,M,2005-07-27T07:00:00+07:00,5.18,m     , O
KH,33401,HH,M,2005-07-28T07:00:00+07:00,6.39,m     , O
KH,33401,HH,M,2005-07-29T07:00:00+07:00,7.36,m     , O
KH,33401,HH,M,2005-07-30T07:00:00+07:00,7.7,m     , O
KH,33401,HH,M,2005-07-31T07:00:00+07:00,7.93,m     , O
KH,33401,HH,M,2005-08-01T07:00:00+07:00,8.08,m     , O
KH,33401,HH,M,2005-08-02T07:00:00+07:00,8.16,m     , O
KH,33401,HH,M,2005-08-03T07:00:00+07:00,8.2,m     , O
KH,33401,HH,M,2005-08-04T07:00:00+07:00,8.25,m     , O
KH,33401,HH,M,2005-08-05T07:00:00+07:00,8.31,m     , O
KH,33401,HH,M,2005-08-06T07:00:00+07:00,8.4,m     , O
KH,33401,HH,M,2005-08-07T07:00:00+07:00,8.47,m     , O
KH,33401,HH,M,2005-08-08T07:00:00+07:00,8.56,m     , O
KH,33401,HH,M,2005-08-09T07:00:00+07:00,8.68,m     , O
KH,33401,HH,M,2005-08-10T07:00:00+07:00,8.78,m     , O
KH,33401,HH,M,2005-08-11T07:00:00+07:00,8.95,m     , O
KH,33401,HH,M,2005-08-12T07:00:00+07:00,9.04,m     , O
KH,33401,HH,M,2005-08-13T07:00:00+07:00,9.18,m     , O
KH,33401,HH,M,2005-08-14T07:00:00+07:00,9.26,m     , O
KH,33401,HH,M,2005-08-15T07:00:00+07:00,9.37,m     , O
KH,33401,HH,M,2005-08-16T07:00:00+07:00,9.41,m     , O
KH,33401,HH,M,2005-08-17T07:00:00+07:00,9.46,m     , O
KH,33401,HH,M,2005-08-18T07:00:00+07:00,9.5,m     , O
KH,33401,HH,M,2005-08-19T07:00:00+07:00,9.52,m     , O
KH,33401,HH,M,2005-08-20T07:00:00+07:00,9.55,m     , O
KH,33401,HH,M,2005-08-21T07:00:00+07:00,9.59,m     , O
KH,33401,HH,M,2005-08-22T07:00:00+07:00,9.63,m     , O
KH,33401,HH,M,2005-08-23T07:00:00+07:00,9.66,m     , O
KH,33401,HH,M,2005-08-24T07:00:00+07:00,9.67,m     , O
KH,33401,HH,M,2005-08-25T07:00:00+07:00,9.67,m     , O
KH,33401,HH,M,2005-08-26T07:00:00+07:00,9.63,m     , O
KH,33401,HH,M,2005-08-27T07:00:00+07:00,9.59,m     , O
KH,33401,HH,M,2005-08-28T07:00:00+07:00,9.55,m     , O
KH,33401,HH,M,2005-08-29T07:00:00+07:00,9.51,m     , O
KH,33401,HH,M,2005-08-30T07:00:00+07:00,9.44,m     , O
KH,33401,HH,M,2005-08-31T07:00:00+07:00,9.38,m     , O
KH,33401,HH,M,2005-09-01T07:00:00+07:00,9.34,m     , O
KH,33401,HH,M,2005-09-02T07:00:00+07:00,9.33,m     , O
KH,33401,HH,M,2005-09-03T07:00:00+07:00,9.35,m     , O
KH,33401,HH,M,2005-09-04T07:00:00+07:00,9.38,m     , O
KH,33401,HH,M,2005-09-05T07:00:00+07:00,9.41,m     , O
KH,33401,HH,M,2005-09-06T07:00:00+07:00,9.44,m     , O
KH,33401,HH,M,2005-09-07T07:00:00+07:00,9.47,m     , O
KH,33401,HH,M,2005-09-08T07:00:00+07:00,9.48,m     , O
KH,33401,HH,M,2005-09-09T07:00:00+07:00,9.49,m     , O
KH,33401,HH,M,2005-09-10T07:00:00+07:00,9.55,m     , O
KH,33401,HH,M,2005-09-11T07:00:00+07:00,9.6,m     , O
KH,33401,HH,M,2005-09-12T07:00:00+07:00,9.66,m     , O
KH,33401,HH,M,2005-09-13T07:00:00+07:00,9.71,m     , O
KH,33401,HH,M,2005-09-14T07:00:00+07:00,9.78,m     , O
KH,33401,HH,M,2005-09-15T07:00:00+07:00,9.81,m     , O
KH,33401,HH,M,2005-09-16T07:00:00+07:00,9.84,m     , O
KH,33401,HH,M,2005-09-17T07:00:00+07:00,9.88,m     , O
KH,33401,HH,M,2005-09-18T07:00:00+07:00,9.89,m     , O
KH,33401,HH,M,2005-09-19T07:00:00+07:00,9.88,m     , O
KH,33401,HH,M,2005-09-20T07:00:00+07:00,9.85,m     , O
KH,33401,HH,M,2005-09-21T07:00:00+07:00,9.85,m     , O
KH,33401,HH,M,2005-09-22T07:00:00+07:00,9.85,m     , O
KH,33401,HH,M,2005-09-23T07:00:00+07:00,9.85,m     , O
KH,33401,HH,M,2005-09-24T07:00:00+07:00,9.86,m     , O
KH,33401,HH,M,2005-09-25T07:00:00+07:00,9.88,m     , O
KH,33401,HH,M,2005-09-26T07:00:00+07:00,9.88,m     , O
KH,33401,HH,M,2005-09-27T07:00:00+07:00,9.87,m     , O
KH,33401,HH,M,2005-09-28T07:00:00+07:00,9.88,m     , O
KH,33401,HH,M,2005-09-29T07:00:00+07:00,9.92,m     , O
KH,33401,HH,M,2005-09-30T07:00:00+07:00,9.93,m     , O
KH,33401,HH,M,2005-10-01T07:00:00+07:00,9.95,m     , O
KH,33401,HH,M,2005-10-02T07:00:00+07:00,9.94,m     , O
KH,33401,HH,M,2005-10-03T07:00:00+07:00,9.93,m     , O
KH,33401,HH,M,2005-10-04T07:00:00+07:00,9.94,m     , O
KH,33401,HH,M,2005-10-05T07:00:00+07:00,9.94,m     , O
KH,33401,HH,M,2005-10-06T07:00:00+07:00,9.94,m     , O
KH,33401,HH,M,2005-10-07T07:00:00+07:00,9.93,m     , O
KH,33401,HH,M,2005-10-08T07:00:00+07:00,9.89,m     , O
KH,33401,HH,M,2005-10-09T07:00:00+07:00,9.82,m     , O
KH,33401,HH,M,2005-10-10T07:00:00+07:00,9.78,m     , O
KH,33401,HH,M,2005-10-11T07:00:00+07:00,9.75,m     , O
KH,33401,HH,M,2005-10-12T07:00:00+07:00,9.7,m     , O
KH,33401,HH,M,2005-10-13T07:00:00+07:00,9.68,m     , O
KH,33401,HH,M,2005-10-14T07:00:00+07:00,9.66,m     , O
KH,33401,HH,M,2005-10-15T07:00:00+07:00,9.62,m     , O
KH,33401,HH,M,2005-10-16T07:00:00+07:00,9.55,m     , O
KH,33401,HH,M,2005-10-17T07:00:00+07:00,9.49,m     , O
KH,33401,HH,M,2005-10-18T07:00:00+07:00,9.42,m     , O
KH,33401,HH,M,2005-10-19T07:00:00+07:00,9.22,m     , O
KH,33401,HH,M,2005-10-20T07:00:00+07:00,9.06,m     , O
KH,33401,HH,M,2005-10-21T07:00:00+07:00,8.9,m     , O
KH,33401,HH,M,2005-10-22T07:00:00+07:00,8.75,m     , O
KH,33401,HH,M,2005-10-23T07:00:00+07:00,8.62,m     , O
KH,33401,HH,M,2005-10-24T07:00:00+07:00,8.51,m     , O
KH,33401,HH,M,2005-10-25T07:00:00+07:00,8.41,m     , O
KH,33401,HH,M,2005-10-26T07:00:00+07:00,8.33,m     , O
KH,33401,HH,M,2005-10-27T07:00:00+07:00,8.24,m     , O
KH,33401,HH,M,2005-10-28T07:00:00+07:00,8.17,m     , O
KH,33401,HH,M,2005-10-29T07:00:00+07:00,8.08,m     , O
KH,33401,HH,M,2005-10-30T07:00:00+07:00,7.97,m     , O
KH,33401,HH,M,2005-10-31T07:00:00+07:00,7.85,m     , O
KH,33401,HH,M,2005-11-01T07:00:00+07:00,7.72,m     , O
KH,33401,HH,M,2005-11-02T07:00:00+07:00,7.63,m     , O
KH,33401,HH,M,2005-11-03T07:00:00+07:00,7.54,m     , O
KH,33401,HH,M,2005-11-04T07:00:00+07:00,7.42,m     , O
KH,33401,HH,M,2005-11-05T07:00:00+07:00,7.35,m     , O
KH,33401,HH,M,2005-11-06T07:00:00+07:00,7.34,m     , O
KH,33401,HH,M,2005-11-07T07:00:00+07:00,7.21,m     , O
KH,33401,HH,M,2005-11-08T07:00:00+07:00,7.08,m     , O
KH,33401,HH,M,2005-11-09T07:00:00+07:00,7.04,m     , O
KH,33401,HH,M,2005-11-10T07:00:00+07:00,7.02,m     , O
KH,33401,HH,M,2005-11-11T07:00:00+07:00,7.01,m     , O
KH,33401,HH,M,2005-11-12T07:00:00+07:00,7.01,m     , O
KH,33401,HH,M,2005-11-13T07:00:00+07:00,7.01,m     , O
KH,33401,HH,M,2005-11-14T07:00:00+07:00,6.98,m     , O
KH,33401,HH,M,2005-11-15T07:00:00+07:00,6.92,m     , O
KH,33401,HH,M,2005-11-16T07:00:00+07:00,6.84,m     , O
KH,33401,HH,M,2005-11-17T07:00:00+07:00,6.78,m     , O
KH,33401,HH,M,2005-11-18T07:00:00+07:00,6.71,m     , O
KH,33401,HH,M,2005-11-19T07:00:00+07:00,6.62,m     , O
KH,33401,HH,M,2005-11-20T07:00:00+07:00,6.54,m     , O
KH,33401,HH,M,2005-11-21T07:00:00+07:00,6.43,m     , O
KH,33401,HH,M,2005-11-22T07:00:00+07:00,6.38,m     , O
KH,33401,HH,M,2005-11-23T07:00:00+07:00,6.31,m     , O
KH,33401,HH,M,2005-11-24T07:00:00+07:00,6.29,m     , O
KH,33401,HH,M,2005-11-25T07:00:00+07:00,6.25,m     , O
KH,33401,HH,M,2005-11-26T07:00:00+07:00,6.2,m     , O
KH,33401,HH,M,2005-11-27T07:00:00+07:00,6.17,m     , O
KH,33401,HH,M,2005-11-28T07:00:00+07:00,6.07,m     , O
KH,33401,HH,M,2005-11-29T07:00:00+07:00,6,m     , O
KH,33401,HH,M,2005-11-30T07:00:00+07:00,5.95,m     , O
KH,33401,HH,M,2005-12-01T07:00:00+07:00,5.86,m     , O
KH,33401,HH,M,2005-12-02T07:00:00+07:00,5.72,m     , O
KH,33401,HH,M,2005-12-03T07:00:00+07:00,5.64,m     , O
KH,33401,HH,M,2005-12-04T07:00:00+07:00,5.57,m     , O
KH,33401,HH,M,2005-12-05T07:00:00+07:00,5.51,m     , O
KH,33401,HH,M,2005-12-06T07:00:00+07:00,5.46,m     , O
KH,33401,HH,M,2005-12-07T07:00:00+07:00,5.39,m     , O
KH,33401,HH,M,2005-12-08T07:00:00+07:00,5.34,m     , O
KH,33401,HH,M,2005-12-09T07:00:00+07:00,5.28,m     , O
KH,33401,HH,M,2005-12-10T07:00:00+07:00,5.22,m     , O
KH,33401,HH,M,2005-12-11T07:00:00+07:00,5.16,m     , O
KH,33401,HH,M,2005-12-12T07:00:00+07:00,5.1,m     , O
KH,33401,HH,M,2005-12-13T07:00:00+07:00,5.05,m     , O
KH,33401,HH,M,2005-12-14T07:00:00+07:00,4.99,m     , O
KH,33401,HH,M,2005-12-15T07:00:00+07:00,4.94,m     , O
KH,33401,HH,M,2005-12-16T07:00:00+07:00,4.9,m     , O
KH,33401,HH,M,2005-12-17T07:00:00+07:00,4.86,m     , O
KH,33401,HH,M,2005-12-18T07:00:00+07:00,4.82,m     , O
KH,33401,HH,M,2005-12-19T07:00:00+07:00,4.78,m     , O
KH,33401,HH,M,2005-12-20T07:00:00+07:00,4.78,m     , O
KH,33401,HH,M,2005-12-21T07:00:00+07:00,4.77,m     , O
KH,33401,HH,M,2005-12-22T07:00:00+07:00,4.76,m     , O
KH,33401,HH,M,2005-12-23T07:00:00+07:00,4.75,m     , O
KH,33401,HH,M,2005-12-24T07:00:00+07:00,4.73,m     , O
KH,33401,HH,M,2005-12-25T07:00:00+07:00,4.69,m     , O
KH,33401,HH,M,2005-12-26T07:00:00+07:00,4.63,m     , O
KH,33401,HH,M,2005-12-27T07:00:00+07:00,4.55,m     , O
KH,33401,HH,M,2005-12-28T07:00:00+07:00,4.47,m     , O
KH,33401,HH,M,2005-12-29T07:00:00+07:00,4.37,m     , O
KH,33401,HH,M,2005-12-30T07:00:00+07:00,4.33,m     , O
KH,33401,HH,M,2005-12-31T07:00:00+07:00,4.29,m     , O
KH,33401,HH,M,2006-01-01T07:00:00+07:00,4.25,m     , O
KH,33401,HH,M,2006-01-02T07:00:00+07:00,4.2,m     , O
KH,33401,HH,M,2006-01-03T07:00:00+07:00,4.15,m     , O
KH,33401,HH,M,2006-01-04T07:00:00+07:00,4.09,m     , O
KH,33401,HH,M,2006-01-05T07:00:00+07:00,4.04,m     , O
KH,33401,HH,M,2006-01-06T07:00:00+07:00,3.97,m     , O
KH,33401,HH,M,2006-01-07T07:00:00+07:00,3.9,m     , O
KH,33401,HH,M,2006-01-08T07:00:00+07:00,3.83,m     , O
KH,33401,HH,M,2006-01-09T07:00:00+07:00,3.77,m     , O
KH,33401,HH,M,2006-01-10T07:00:00+07:00,3.72,m     , O
KH,33401,HH,M,2006-01-11T07:00:00+07:00,3.66,m     , O
KH,33401,HH,M,2006-01-12T07:00:00+07:00,3.61,m     , O
KH,33401,HH,M,2006-01-13T07:00:00+07:00,3.55,m     , O
KH,33401,HH,M,2006-01-14T07:00:00+07:00,3.55,m     , O
KH,33401,HH,M,2006-01-15T07:00:00+07:00,3.53,m     , O
KH,33401,HH,M,2006-01-16T07:00:00+07:00,3.51,m     , O
KH,33401,HH,M,2006-01-17T07:00:00+07:00,3.48,m     , O
KH,33401,HH,M,2006-01-18T07:00:00+07:00,3.44,m     , O
KH,33401,HH,M,2006-01-19T07:00:00+07:00,3.39,m     , O
KH,33401,HH,M,2006-01-20T07:00:00+07:00,3.34,m     , O
KH,33401,HH,M,2006-01-21T07:00:00+07:00,3.29,m     , O
KH,33401,HH,M,2006-01-22T07:00:00+07:00,3.24,m     , O
KH,33401,HH,M,2006-01-23T07:00:00+07:00,3.21,m     , O
KH,33401,HH,M,2006-01-24T07:00:00+07:00,3.18,m     , O
KH,33401,HH,M,2006-01-25T07:00:00+07:00,3.12,m     , O
KH,33401,HH,M,2006-01-26T07:00:00+07:00,3.09,m     , O
KH,33401,HH,M,2006-01-27T07:00:00+07:00,3.08,m     , O
KH,33401,HH,M,2006-01-28T07:00:00+07:00,3.08,m     , O
KH,33401,HH,M,2006-01-29T07:00:00+07:00,3.08,m     , O
KH,33401,HH,M,2006-01-30T07:00:00+07:00,3.08,m     , O
KH,33401,HH,M,2006-01-31T07:00:00+07:00,3.05,m     , O
KH,33401,HH,M,2006-02-01T07:00:00+07:00,3,m     , O
KH,33401,HH,M,2006-02-02T07:00:00+07:00,2.97,m     , O
KH,33401,HH,M,2006-02-03T07:00:00+07:00,2.93,m     , O
KH,33401,HH,M,2006-02-04T07:00:00+07:00,2.88,m     , O
KH,33401,HH,M,2006-02-05T07:00:00+07:00,2.85,m     , O
KH,33401,HH,M,2006-02-06T07:00:00+07:00,2.83,m     , O
KH,33401,HH,M,2006-02-07T07:00:00+07:00,2.8,m     , O
KH,33401,HH,M,2006-02-08T07:00:00+07:00,2.76,m     , O
KH,33401,HH,M,2006-02-09T07:00:00+07:00,2.75,m     , O
KH,33401,HH,M,2006-02-10T07:00:00+07:00,2.72,m     , O
KH,33401,HH,M,2006-02-11T07:00:00+07:00,2.67,m     , O
KH,33401,HH,M,2006-02-12T07:00:00+07:00,2.63,m     , O
KH,33401,HH,M,2006-02-13T07:00:00+07:00,2.6,m     , O
KH,33401,HH,M,2006-02-14T07:00:00+07:00,2.56,m     , O
KH,33401,HH,M,2006-02-15T07:00:00+07:00,2.53,m     , O
KH,33401,HH,M,2006-02-16T07:00:00+07:00,2.5,m     , O
KH,33401,HH,M,2006-02-17T07:00:00+07:00,2.48,m     , O
KH,33401,HH,M,2006-02-18T07:00:00+07:00,2.48,m     , O
KH,33401,HH,M,2006-02-19T07:00:00+07:00,2.47,m     , O
KH,33401,HH,M,2006-02-20T07:00:00+07:00,2.46,m     , O
KH,33401,HH,M,2006-02-21T07:00:00+07:00,2.46,m     , O
KH,33401,HH,M,2006-02-22T07:00:00+07:00,2.46,m     , O
KH,33401,HH,M,2006-02-23T07:00:00+07:00,2.47,m     , O
KH,33401,HH,M,2006-02-24T07:00:00+07:00,2.49,m     , O
KH,33401,HH,M,2006-02-25T07:00:00+07:00,2.48,m     , O
KH,33401,HH,M,2006-02-26T07:00:00+07:00,2.43,m     , O
KH,33401,HH,M,2006-02-27T07:00:00+07:00,2.39,m     , O
KH,33401,HH,M,2006-02-28T07:00:00+07:00,2.44,m     , O
KH,33401,HH,M,2006-03-01T07:00:00+07:00,2.48,m     , O
KH,33401,HH,M,2006-03-02T07:00:00+07:00,2.47,m     , O
KH,33401,HH,M,2006-03-03T07:00:00+07:00,2.42,m     , O
